"","Rk","G","Date","Age","Tm","Var.6","Opp","Var.8","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","X...","NA."
"1","1","1","2018-10-17","24-197","SAC","","UTA","L (-6)","0","4:59","1","2",".500","1","1","1.000","0","0","","0","0","0","0","0","0","0","0","3","2.0","-12",NA
"2","2","2","2018-10-19","24-199","SAC","@","NOP","L (-20)","0","21:05","7","13",".538","1","2",".500","3","4",".750","0","1","1","6","1","0","0","0","18","16.8","-12",NA
"3","3","","2018-10-21","24-201","SAC","@","OKC","W (+11)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"4","4","3","2018-10-23","24-203","SAC","@","DEN","L (-14)","0","27:27","6","10",".600","2","4",".500","0","0","","0","5","5","7","1","0","3","0","14","13.8","+8",NA
"5","5","4","2018-10-24","24-204","SAC","","MEM","W (+5)","0","12:56","2","3",".667","1","1","1.000","0","0","","0","2","2","2","0","0","1","0","5","4.7","-16",NA
"6","6","5","2018-10-26","24-206","SAC","","WAS","W (+4)","0","8:06","1","4",".250","0","2",".000","1","1","1.000","0","1","1","1","0","0","0","1","3","1.2","-9",NA
"7","7","6","2018-10-29","24-209","SAC","@","MIA","W (+10)","0","17:36","2","8",".250","1","3",".333","1","3",".333","0","3","3","5","1","0","0","3","6","4.6","-3",NA
"8","8","7","2018-10-30","24-210","SAC","@","ORL","W (+8)","0","20:47","2","7",".286","0","2",".000","3","3","1.000","0","0","0","5","2","0","2","2","7","5.6","+11",NA
"9","9","8","2018-11-01","24-212","SAC","@","ATL","W (+31)","0","12:39","0","6",".000","0","4",".000","4","6",".667","0","1","1","5","1","0","0","3","4","2.6","-7",NA
"10","10","9","2018-11-04","24-215","SAC","@","MIL","L (-35)","0","22:11","3","8",".375","0","5",".000","0","2",".000","0","2","2","6","1","1","1","1","6","5.9","-17",NA
"11","11","10","2018-11-07","24-218","SAC","","TOR","L (-9)","0","7:07","1","3",".333","0","1",".000","0","0","","1","1","2","3","0","1","1","1","2","2.7","-4",NA
"12","12","11","2018-11-09","24-220","SAC","","MIN","W (+11)","0","14:50","1","2",".500","0","0","","4","4","1.000","1","2","3","3","0","0","3","2","6","4.6","-2",NA
"13","13","12","2018-11-10","24-221","SAC","","LAL","L (-15)","0","16:04","2","3",".667","0","1",".000","2","2","1.000","0","0","0","1","0","0","1","0","6","4.4","-3",NA
"14","14","13","2018-11-12","24-223","SAC","","SAS","W (+5)","0","17:05","2","3",".667","0","1",".000","0","0","","1","1","2","5","1","1","0","0","4","8.9","+1",NA
"15","15","14","2018-11-16","24-227","SAC","@","MEM","L (-8)","0","12:05","1","3",".333","0","2",".000","1","2",".500","0","1","1","1","0","0","3","0","3","-1.1","-5",NA
"16","16","15","2018-11-17","24-228","SAC","@","HOU","L (-20)","0","14:12","2","9",".222","0","3",".000","0","0","","0","0","0","4","1","0","2","1","4","-0.1","-3",NA
"17","17","16","2018-11-19","24-230","SAC","","OKC","W (+4)","0","13:01","2","4",".500","0","0","","0","0","","0","3","3","1","0","0","1","2","4","1.8","+4",NA
"18","18","17","2018-11-21","24-232","SAC","@","UTA","W (+9)","0","5:26","0","1",".000","0","1",".000","2","2","1.000","0","0","0","1","0","0","0","1","2","1.6","-3",NA
"19","19","18","2018-11-24","24-235","SAC","@","GSW","L (-1)","0","6:47","1","3",".333","0","0","","2","2","1.000","0","0","0","2","1","0","1","0","4","3.7","0",NA
"20","20","19","2018-11-25","24-236","SAC","","UTA","L (-21)","0","17:30","1","4",".250","0","1",".000","1","2",".500","0","0","0","2","0","0","0","0","3","1.6","-15",NA
"21","Rk","G","Date","Age","Tm","","Opp","","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-",NA
"22","21","20","2018-11-29","24-240","SAC","","LAC","L (-12)","0","1:38","0","0","","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0.0","+1",NA
"23","22","","2018-12-01","24-242","SAC","","IND","W (+1)","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play","Did Not Play"
"24","23","21","2018-12-04","24-245","SAC","@","PHO","W (+17)","0","20:02","3","7",".429","1","1","1.000","2","3",".667","0","4","4","2","2","0","1","3","9","7.3","-1",NA
"25","24","22","2018-12-07","24-248","SAC","@","CLE","W (+19)","0","6:54","0","2",".000","0","1",".000","0","0","","0","1","1","1","0","0","1","0","0","-1.4","-4",NA
"26","25","23","2018-12-08","24-249","SAC","@","IND","L (-10)","0","15:18","3","5",".600","0","1",".000","2","3",".667","0","0","0","2","1","0","2","1","8","5.3","+4",NA
"27","26","24","2018-12-10","24-251","SAC","@","CHI","W (+19)","0","8:14","0","2",".000","0","1",".000","0","0","","0","1","1","4","0","1","1","0","0","1.4","-2",NA
